"","Date","Open","High","Low","Close","Adj Close","Volume","Company"
"1",2010-01-04,7.62249994277954,7.6607141494751,7.58500003814697,7.64321422576904,6.47074317932129,493729600,"AAPL"
"2",2010-01-05,7.6642861366272,7.6996431350708,7.61607122421265,7.65642881393433,6.4819278717041,601904800,"AAPL"
"3",2010-01-06,7.65642881393433,7.68678617477417,7.5267858505249,7.53464317321777,6.37882423400879,552160000,"AAPL"
"4",2010-01-07,7.5625,7.57142877578735,7.46607112884521,7.52071380615234,6.36703157424927,477131200,"AAPL"
"5",2010-01-08,7.51071405410767,7.57142877578735,7.46642923355103,7.57071399688721,6.40936231613159,447610800,"AAPL"
"6",2010-01-11,7.59999990463257,7.60714292526245,7.44464302062988,7.50392913818359,6.35282373428345,462229600,"AAPL"
"7",2010-01-12,7.47107076644897,7.49178600311279,7.37214279174805,7.41857099533081,6.28055667877197,594459600,"AAPL"
"8",2010-01-13,7.42392921447754,7.53321409225464,7.2892861366272,7.5232138633728,6.36915063858032,605892000,"AAPL"
"9",2010-01-14,7.50392913818359,7.51642894744873,7.46500015258789,7.47964286804199,6.33226013183594,432894000,"AAPL"
"10",2010-01-15,7.53321409225464,7.55714321136475,7.35249996185303,7.35464286804199,6.22643709182739,594067600,"AAPL"
"11",2010-01-19,7.44035720825195,7.68535709381104,7.40142917633057,7.67999982833862,6.50188446044922,730007600,"AAPL"
"12",2010-01-20,7.6753568649292,7.69821405410767,7.48214292526245,7.56178617477417,6.40180349349976,612152800,"AAPL"
"13",2010-01-21,7.57428598403931,7.61821413040161,7.40035676956177,7.43107080459595,6.29114055633545,608154400,"AAPL"
"14",2010-01-22,7.38500022888184,7.4107141494751,7.04142904281616,7.0625,5.97910785675049,881767600,"AAPL"
"15",2010-01-25,7.23250007629395,7.31071376800537,7.14964294433594,7.25250005722046,6.13996171951294,1065699600,"AAPL"
"16",2010-01-26,7.35535717010498,7.63250017166138,7.2350001335144,7.35500001907349,6.22673845291138,1867110000,"AAPL"
